recoil_energy,scintillation_light,ionization_charge,s1_s2_ratio,pulse_shape,position,time_of_event,particle_type
6.6731915832368305,7.3635,5.0364,1.4621,0.6403,"{'x': np.float64(1.3022713779220751), 'y': np.float64(8.155758891092951), 'z': np.float64(9.544241463440667)}",2025-10-11T02:42:57.334581,WIMP-like
5.915670412197398,5.2215,3.9983,1.3059,0.6164,"{'x': np.float64(-0.5889577613691515), 'y': np.float64(2.7821695163388593), 'z': np.float64(7.021870086519645)}",2025-10-11T02:42:57.334581,Axion-like
6.2761298286065195,6.3218,6.6949,0.9443,0.5993,"{'x': np.float64(-5.478134777441177), 'y': np.float64(-1.2341712487617702), 'z': np.float64(1.7505867089497649)}",2025-10-11T02:42:57.334581,Background
3.1620395832972523,2.6091,2.6448,0.9865,0.53,"{'x': np.float64(5.2363073619698675), 'y': np.float64(-0.292213690512952), 'z': np.float64(5.709552709555092)}",2025-10-11T02:42:57.334581,WIMP-like
2.9424575254303567,2.5583,2.2054,1.16,0.6131,"{'x': np.float64(-5.684935859134019), 'y': np.float64(1.8958509150171885), 'z': np.float64(-8.411271658923171)}",2025-10-11T02:42:57.334581,Background
3.1920894141204093,2.7858,1.9493,1.4292,0.4836,"{'x': np.float64(-8.715188765730172), 'y': np.float64(-4.63900816670164), 'z': np.float64(9.520303703614545)}",2025-10-11T02:42:57.334581,Axion-like
2.7871391890347077,2.9884,2.807,1.0646,0.5672,"{'x': np.float64(-1.9289150551071401), 'y': np.float64(-1.6817350872356318), 'z': np.float64(-6.868677784145141)}",2025-10-11T02:42:57.334581,Background
3.1129950708278398,2.9777,2.9984,0.9931,0.4733,"{'x': np.float64(-7.107201124668516), 'y': np.float64(9.790799844698778), 'z': np.float64(-0.6205720078510897)}",2025-10-11T02:42:57.334581,WIMP-like
3.623956216583505,3.7772,3.4471,1.0958,0.4843,"{'x': np.float64(-4.077815921202623), 'y': np.float64(-6.369718768337551), 'z': np.float64(8.835472080840788)}",2025-10-11T02:42:57.334581,Axion-like
7.363853140279848,7.9699,4.5247,1.7614,0.5252,"{'x': np.float64(7.4049572934748085), 'y': np.float64(-0.7797261081707223), 'z': np.float64(2.7280881369602934)}",2025-10-11T02:42:57.334581,Axion-like
12.784433287922365,13.3601,13.9871,0.9552,0.6416,"{'x': np.float64(2.1923587221262846), 'y': np.float64(6.85020560263721), 'z': np.float64(-1.3966277587630351)}",2025-10-11T02:42:57.334581,Background
2.583739191859416,2.1206,2.0496,1.0346,0.6194,"{'x': np.float64(1.925130755828235), 'y': np.float64(2.1290553604814573), 'z': np.float64(4.832181809827523)}",2025-10-11T02:42:57.334581,Axion-like
2.805507736117376,2.5369,,1.0042,0.502,"{'x': np.float64(4.729537424930527), 'y': np.float64(4.622001136385894), 'z': np.float64(3.5615379587426546)}",2025-10-11T02:42:57.334581,Background
4.542853011085201,4.2904,,1.5225,0.4988,"{'x': np.float64(-3.1429489110003956), 'y': np.float64(2.5597763598210292), 'z': np.float64(-1.5313238993629703)}",2025-10-11T02:42:57.334581,Axion-like
,6.8289,6.984,0.9778,0.4515,"{'x': np.float64(2.972265968442642), 'y': np.float64(-9.870085391915211), 'z': np.float64(6.88821520225455)}",2025-10-11T02:42:57.334581,WIMP-like
2.421982687417758,2.095,2.5385,0.8253,0.6274,"{'x': np.float64(-6.084382371999273), 'y': np.float64(9.61232318963474), 'z': np.float64(-8.234129561711223)}",2025-10-11T02:42:57.334581,WIMP-like
4.9680498143021055,4.1489,4.5047,0.921,0.4831,"{'x': np.float64(9.834900032260492), 'y': np.float64(-0.11295242860900956), 'z': np.float64(-1.5976243917039774)}",2025-10-11T02:42:57.334581,WIMP-like
3.397843739557366,4.0237,2.7764,1.4493,0.5705,"{'x': np.float64(1.8600723088103432), 'y': np.float64(-1.0988906948549513), 'z': np.float64(-8.329592512361153)}",2025-10-11T02:42:57.334581,WIMP-like
1.5234979445165602,1.8933,1.67,1.1337,0.6266,"{'x': np.float64(-7.20640630886148), 'y': np.float64(-5.792503991118323), 'z': np.float64(9.663173197248817)}",2025-10-11T02:42:57.334581,Axion-like
6.556365486675773,6.1818,6.5958,0.9372,0.4464,"{'x': np.float64(-8.545641227227252), 'y': np.float64(6.920055634417999), 'z': np.float64(8.983547486629135)}",2025-10-11T02:42:57.334581,Axion-like
2.996412345546357,2.9212,1.9188,1.5224,0.4958,"{'x': np.float64(4.275529480257067), 'y': np.float64(-3.2305006938921865), 'z': np.float64(2.2302783960522987)}",2025-10-11T02:42:57.334581,WIMP-like
4.354073370999113,4.0054,3.8053,1.0526,0.6294,"{'x': np.float64(2.6215660849329847), 'y': np.float64(0.6156785731427323), 'z': np.float64(3.8342255894444435)}",2025-10-11T02:42:57.334581,Background
3.222890232336239,2.6755,2.7079,0.988,0.5752,"{'x': np.float64(-3.0933433532975663), 'y': np.float64(6.510732532555675), 'z': np.float64(-6.2578413972616875)}",2025-10-11T02:42:57.334581,Axion-like
2.283107611500431,2.5112,1.6067,1.5629,0.5733,"{'x': np.float64(2.0600381137128245), 'y': np.float64(3.6667391360772594), 'z': np.float64(-0.16657273860013255)}",2025-10-11T02:42:57.334581,Background
,5.1188,4.2704,1.1987,0.6322,"{'x': np.float64(2.5829069603511066), 'y': np.float64(0.430295398671408), 'z': np.float64(-1.811139189565818)}",2025-10-11T02:42:57.334581,Axion-like
10.166044180910893,11.9631,9.4427,1.2669,0.4402,"{'x': np.float64(1.9726139235040705), 'y': np.float64(-1.461521535090979), 'z': np.float64(-8.462918927000008)}",2025-10-11T02:42:57.334581,WIMP-like
3.037927232473179,3.3556,1.9246,1.7435,0.4706,"{'x': np.float64(-8.29365059224801), 'y': np.float64(-6.6783682125436306), 'z': np.float64(1.7715268379234317)}",2025-10-11T02:42:57.334581,Background
9.788660252042115,9.4115,8.4778,1.1101,0.4575,"{'x': np.float64(9.37462221990545), 'y': np.float64(3.5917481327227208), 'z': np.float64(9.481068192024363)}",2025-10-11T02:42:57.334581,Background
6.200278342172287,6.794,4.0343,1.684,0.5903,"{'x': np.float64(7.189652097868677), 'y': np.float64(-1.6461894306478637), 'z': np.float64(-4.045433735318911)}",2025-10-11T02:42:57.335581,WIMP-like
8.205300358952465,8.0404,6.7698,1.1877,0.7055,"{'x': np.float64(5.6084033747155395), 'y': np.float64(-3.40534862992814), 'z': np.float64(-2.1143064841325865)}",2025-10-11T02:42:57.335581,Background
2.074265741833818,1.8281,1.5229,1.2004,0.5645,"{'x': np.float64(-0.17764455108939714), 'y': np.float64(7.5395818024329415), 'z': np.float64(1.4366023395700918)}",2025-10-11T02:42:57.335581,Axion-like
2.4713623319712927,2.8219,,1.2463,0.4278,"{'x': np.float64(5.033283645603744), 'y': np.float64(7.4477823579247975), 'z': np.float64(6.337679204316874)}",2025-10-11T02:42:57.335581,Background
4.282998263326195,3.7875,4.397,0.8614,0.5092,"{'x': np.float64(3.4142725774438176), 'y': np.float64(0.4869928466660838), 'z': np.float64(1.4644221045841945)}",2025-10-11T02:42:57.335581,WIMP-like
2.5453916141231017,2.7264,2.1441,1.2716,0.4432,"{'x': np.float64(6.902569319302028), 'y': np.float64(6.028850760158395), 'z': np.float64(-1.6559251970735147)}",2025-10-11T02:42:57.335581,WIMP-like
9.02272072578352,8.5047,8.6398,0.9844,0.6176,"{'x': np.float64(5.64008548949872), 'y': np.float64(-5.875477949096608), 'z': np.float64(-9.99811102772554)}",2025-10-11T02:42:57.335581,WIMP-like
3.2788646137030684,3.0574,3.0704,0.9957,0.6427,"{'x': np.float64(0.91623666765285), 'y': np.float64(9.880664415323498), 'z': np.float64(-8.465489599479524)}",2025-10-11T02:42:57.335581,Background
6.893630066215824,6.581,7.2726,0.9049,0.3156,"{'x': np.float64(-1.108346345604037), 'y': np.float64(-0.424193188093831), 'z': np.float64(4.470569229716084)}",2025-10-11T02:42:57.335581,Background
0.7793216230435986,0.7019,0.4978,1.4101,0.6309,"{'x': np.float64(8.531338335700251), 'y': np.float64(0.5370952931622703), 'z': np.float64(-7.3626891880063265)}",2025-10-11T02:42:57.335581,Axion-like
1.8258870367733353,1.5962,1.5227,1.0483,0.3127,"{'x': np.float64(3.548835398124993), 'y': np.float64(5.792757705087364), 'z': np.float64(7.263092298418162)}",2025-10-11T02:42:57.335581,Axion-like
2.802705790959257,3.3381,2.6825,1.2444,0.4518,"{'x': np.float64(-2.764601493374677), 'y': np.float64(-3.233757535551778), 'z': np.float64(-0.32943005249171264)}",2025-10-11T02:42:57.335581,Background
2.9229440676594507,3.1727,3.0834,1.029,0.5811,"{'x': np.float64(-1.7831734606535203), 'y': np.float64(8.960247120027166), 'z': np.float64(2.8211675342076177)}",2025-10-11T02:42:57.335581,Axion-like
6.43541086151446,7.1774,3.9835,1.8018,0.6516,"{'x': np.float64(8.349074730501712), 'y': np.float64(-9.174932566196885), 'z': np.float64(-2.784201157533337)}",2025-10-11T02:42:57.335581,Background
10.368661684988298,10.4391,10.707,0.975,0.4528,"{'x': np.float64(-9.956790007725235), 'y': np.float64(-7.265433623367484), 'z': np.float64(3.910344560418631)}",2025-10-11T02:42:57.335581,Background
8.533551976751685,10.074,6.6932,1.5051,0.521,"{'x': np.float64(4.618584149587006), 'y': np.float64(9.069584074075006), 'z': np.float64(8.913776982804965)}",2025-10-11T02:42:57.335581,Background
6.7026277922671476,7.8259,5.4608,1.4331,0.6034,"{'x': np.float64(7.4304907114830065), 'y': np.float64(-4.524836753168366), 'z': np.float64(0.7658536793201982)}",2025-10-11T02:42:57.335581,Background
4.622392587498282,4.4274,4.0189,1.1017,0.5708,"{'x': np.float64(-4.703660128157415), 'y': np.float64(0.9023492010950385), 'z': np.float64(4.66841446524427)}",2025-10-11T02:42:57.335581,Axion-like
2.4037488194014403,2.4022,1.4676,1.6368,0.6242,"{'x': np.float64(-9.281721979071627), 'y': np.float64(-9.110037219692035), 'z': np.float64(8.15309203653159)}",2025-10-11T02:42:57.335581,WIMP-like
3.376055293422593,3.4019,3.7643,0.9037,0.6793,"{'x': np.float64(2.7040481269728325), 'y': np.float64(1.3069182774035841), 'z': np.float64(8.122361474909173)}",2025-10-11T02:42:57.335581,Background
3.5257686305254774,3.4842,3.7386,0.932,0.6021,"{'x': np.float64(-9.396242680203795), 'y': np.float64(4.322909793274544), 'z': np.float64(-0.7551396457789714)}",2025-10-11T02:42:57.335581,Background
4.968503500833503,5.2582,5.3278,0.9869,0.6212,"{'x': np.float64(4.013676763867078), 'y': np.float64(1.8745680183050375), 'z': np.float64(3.1183710364759456)}",2025-10-11T02:42:57.335581,Background
6.65659716638339,7.9982,6.605,1.2109,0.5043,"{'x': np.float64(4.274326292707041), 'y': np.float64(6.830336655252719), 'z': np.float64(-9.006096872152389)}",2025-10-11T02:42:57.335581,Axion-like
3.9964915957823486,3.3331,4.4441,0.75,0.3649,"{'x': np.float64(9.786039259274482), 'y': np.float64(6.252426899051429), 'z': np.float64(-6.458467891930308)}",2025-10-11T02:42:57.335581,Background
,6.4437,4.4861,1.4364,0.4592,"{'x': np.float64(-9.799560869895842), 'y': np.float64(-3.1086502424109437), 'z': np.float64(9.896000673657554)}",2025-10-11T02:42:57.335581,WIMP-like
4.265389126333619,3.6931,4.47,0.8262,0.5491,"{'x': np.float64(4.354381462339283), 'y': np.float64(2.326167106791118), 'z': np.float64(-5.7622234559682965)}",2025-10-11T02:42:57.335581,WIMP-like
6.001512049063166,5.7479,3.9213,1.4658,0.5372,"{'x': np.float64(-3.6338577199936184), 'y': np.float64(-1.1094433749158377), 'z': np.float64(-1.5483803365062272)}",2025-10-11T02:42:57.335581,Background
2.59939286956547,2.8804,2.2389,1.2865,0.5444,"{'x': np.float64(-0.4215406749740591), 'y': np.float64(5.1505480485430155), 'z': np.float64(-3.4756911842703575)}",2025-10-11T02:42:57.335581,WIMP-like
8.085320211201834,7.3658,8.6049,0.856,0.4022,"{'x': np.float64(-9.320193068984935), 'y': np.float64(3.2941609928228743), 'z': np.float64(-3.910880586385379)}",2025-10-11T02:42:57.335581,Background
8.384168158062131,7.0986,5.412,1.3116,0.505,"{'x': np.float64(3.105916848092633), 'y': np.float64(-9.294277437134838), 'z': np.float64(3.346997869201921)}",2025-10-11T02:42:57.335581,WIMP-like
0.9593087297892355,0.8062,0.8348,0.9657,0.4714,"{'x': np.float64(-8.401730147083688), 'y': np.float64(-6.207710935792889), 'z': np.float64(6.951991440867555)}",2025-10-11T02:42:57.335581,Background
2.6384876552990115,2.739,2.3432,1.1689,0.3552,"{'x': np.float64(0.8227307378603843), 'y': np.float64(2.619987350739601), 'z': np.float64(-7.811728205932287)}",2025-10-11T02:42:57.335581,Background
5.631390258982048,6.5309,5.9484,1.0979,0.569,"{'x': np.float64(8.165795973655506), 'y': np.float64(-2.3291351367704323), 'z': np.float64(0.6142241147470457)}",2025-10-11T02:42:57.335581,WIMP-like
3.0024322846155687,3.6517,3.3166,1.101,0.4761,"{'x': np.float64(-4.506920829045393), 'y': np.float64(-2.061652606258571), 'z': np.float64(-8.666114547686096)}",2025-10-11T02:42:57.336581,Background
4.744650998976023,3.9978,3.3528,1.1924,0.4764,"{'x': np.float64(3.7816032560239705), 'y': np.float64(-8.131408492989697), 'z': np.float64(0.610080789432752)}",2025-10-11T02:42:57.336581,Background
11.268610467944345,9.2302,,0.8171,0.3622,"{'x': np.float64(7.782752123851516), 'y': np.float64(-5.260309896380038), 'z': np.float64(7.06545104643736)}",2025-10-11T02:42:57.336581,Axion-like
5.741431565534522,4.9728,6.0959,0.8158,0.4159,"{'x': np.float64(-6.117049356912052), 'y': np.float64(-1.4521174146843698), 'z': np.float64(-2.9897829567581757)}",2025-10-11T02:42:57.336581,WIMP-like
11.825476459415246,12.4843,11.2409,1.1106,0.3834,"{'x': np.float64(-3.02751352972372), 'y': np.float64(9.434432090415289), 'z': np.float64(7.471690952995637)}",2025-10-11T02:42:57.336581,WIMP-like
7.7783169964585035,6.5348,6.1683,1.0594,0.4172,"{'x': np.float64(-0.15746129595355995), 'y': np.float64(-5.083156119771823), 'z': np.float64(2.5843088065719027)}",2025-10-11T02:42:57.336581,WIMP-like
2.02217846539698,2.459,1.6969,1.4491,0.598,"{'x': np.float64(1.7832386129651834), 'y': np.float64(6.964394700063487), 'z': np.float64(8.055757794283242)}",2025-10-11T02:42:57.336581,Background
6.679982128862234,6.0294,6.0588,0.9951,0.2974,"{'x': np.float64(6.551074067182725), 'y': np.float64(-3.258489681022832), 'z': np.float64(-7.88707714653296)}",2025-10-11T02:42:57.336581,Background
5.224292071863667,5.8856,5.6648,1.039,0.4012,"{'x': np.float64(-6.443737467718201), 'y': np.float64(9.80393477789934), 'z': np.float64(4.875902467972855)}",2025-10-11T02:42:57.336581,Axion-like
6.030609806362051,6.0293,4.4465,1.3559,0.4403,"{'x': np.float64(-3.4501992100618573), 'y': np.float64(1.6897713651678536), 'z': np.float64(-4.538876468328086)}",2025-10-11T02:42:57.336581,Axion-like
,9.1852,5.9021,1.5563,0.3856,"{'x': np.float64(-1.30594099479495), 'y': np.float64(-4.4283871366997545), 'z': np.float64(-5.456848103332268)}",2025-10-11T02:42:57.336581,WIMP-like
7.57841368946178,7.63,8.0626,0.9464,0.378,"{'x': np.float64(7.990638883850714), 'y': np.float64(-7.258789765122686), 'z': np.float64(-7.9395797788453475)}",2025-10-11T02:42:57.336581,Background
3.8888240625276116,3.6851,4.1068,0.8973,0.6166,"{'x': np.float64(-9.0273584717004), 'y': np.float64(-3.3733550809406516), 'z': np.float64(-7.587892637828906)}",2025-10-11T02:42:57.336581,Background
3.9601548631919083,4.0668,3.1236,1.302,0.3849,"{'x': np.float64(6.912642815778835), 'y': np.float64(-3.357625188268882), 'z': np.float64(2.0225029779579824)}",2025-10-11T02:42:57.336581,Axion-like
,10.0842,12.7989,0.7879,0.5759,"{'x': np.float64(6.10407844823246), 'y': np.float64(8.138096347525664), 'z': np.float64(-0.13260900382260843)}",2025-10-11T02:42:57.336581,Axion-like
3.9563365066055307,4.4802,4.2301,1.0591,0.5459,"{'x': np.float64(-6.700459429494199), 'y': np.float64(3.949731236498991), 'z': np.float64(-3.7589060969287917)}",2025-10-11T02:42:57.336581,Axion-like
4.229925878751112,3.808,4.1934,0.9081,0.5151,"{'x': np.float64(-8.552024163464619), 'y': np.float64(3.2124785430496487), 'z': np.float64(6.198419258838875)}",2025-10-11T02:42:57.336581,Background
5.055923147359703,6.0167,5.4117,1.1118,0.5027,"{'x': np.float64(5.2891416074411275), 'y': np.float64(-4.404881633828812), 'z': np.float64(-3.2217891373550156)}",2025-10-11T02:42:57.336581,Background
4.917068280105839,5.894,4.0798,1.4447,0.5545,"{'x': np.float64(4.022344517291499), 'y': np.float64(2.7067502500292413), 'z': np.float64(7.412465465634185)}",2025-10-11T02:42:57.336581,Axion-like
2.5354961532149902,2.574,1.9164,1.3432,0.4539,"{'x': np.float64(-8.916651672751982), 'y': np.float64(-8.988300190721795), 'z': np.float64(-7.480604980811812)}",2025-10-11T02:42:57.336581,Axion-like
2.8935253974367825,2.3593,2.8936,0.8154,0.5234,"{'x': np.float64(-9.214877227083411), 'y': np.float64(4.315294801902228), 'z': np.float64(-3.564725806006111)}",2025-10-11T02:42:57.336581,Background
10.069253861315218,10.916,6.4553,1.691,0.5054,"{'x': np.float64(-4.357379333512988), 'y': np.float64(-1.6332748610138292), 'z': np.float64(4.767651441860508)}",2025-10-11T02:42:57.336581,Axion-like
3.1807768408357835,3.1172,3.1479,0.9903,0.5809,"{'x': np.float64(-6.372078542028041), 'y': np.float64(0.7934074381532437), 'z': np.float64(-5.402312931989252)}",2025-10-11T02:42:57.336581,WIMP-like
,4.8193,3.9136,1.2314,0.6751,"{'x': np.float64(8.37408650111739), 'y': np.float64(-0.744285287067024), 'z': np.float64(-3.5864142907597785)}",2025-10-11T02:42:57.336581,WIMP-like
6.736316215686033,7.5756,5.0341,1.5049,0.4443,"{'x': np.float64(0.5163434891659655), 'y': np.float64(5.165032069392101), 'z': np.float64(5.56700713757696)}",2025-10-11T02:42:57.336581,Background
2.7760350889016068,3.0715,2.0032,1.5333,0.319,"{'x': np.float64(-7.2918263333238365), 'y': np.float64(-2.447255896712943), 'z': np.float64(2.571135706706741)}",2025-10-11T02:42:57.336581,Axion-like
4.2968665012996725,4.6563,3.239,1.4376,0.4986,"{'x': np.float64(8.027025296313617), 'y': np.float64(-5.389123446060098), 'z': np.float64(3.385015729775187)}",2025-10-11T02:42:57.336581,Axion-like
7.524361775773678,6.0579,6.8279,0.8872,0.4587,"{'x': np.float64(-6.7282054953509345), 'y': np.float64(-3.8386968442349234), 'z': np.float64(-2.4850708756420525)}",2025-10-11T02:42:57.336581,Background
6.228130125519298,6.8218,5.111,1.3347,0.646,"{'x': np.float64(2.0167822495592915), 'y': np.float64(-7.233193874754862), 'z': np.float64(-2.6588449478404126)}",2025-10-11T02:42:57.336581,Background
5.018014527515438,5.2558,3.8873,1.352,0.5479,"{'x': np.float64(-7.63021353045554), 'y': np.float64(2.1280535903194178), 'z': np.float64(8.537352276742233)}",2025-10-11T02:42:57.336581,Axion-like
7.327536747283018,5.8276,4.6311,1.2584,0.4391,"{'x': np.float64(-7.1919148031941615), 'y': np.float64(8.124303701048166), 'z': np.float64(-8.738735948392236)}",2025-10-11T02:42:57.336581,Axion-like
2.218180598016375,2.5488,1.8134,1.4056,0.5637,"{'x': np.float64(-7.972632054425237), 'y': np.float64(5.116943035115849), 'z': np.float64(-2.7596926899797687)}",2025-10-11T02:42:57.336581,Axion-like
3.0917176542670006,2.9363,2.9783,0.9859,0.5011,"{'x': np.float64(-8.443441325412135), 'y': np.float64(0.03538443247588674), 'z': np.float64(5.73017890809904)}",2025-10-11T02:42:57.336581,Background
4.750886984879572,5.3844,4.264,1.2628,0.5067,"{'x': np.float64(5.1320629541771545), 'y': np.float64(5.033548697086946), 'z': np.float64(-6.4302746500659484)}",2025-10-11T02:42:57.336581,Background
4.561303366121709,4.2826,3.9916,1.0729,0.4052,"{'x': np.float64(-7.201336152107016), 'y': np.float64(-9.633548027428231), 'z': np.float64(5.900518118090703)}",2025-10-11T02:42:57.336581,WIMP-like
3.663056565755166,4.2941,3.2685,1.3138,0.4354,"{'x': np.float64(8.177568952107876), 'y': np.float64(5.389740757634268), 'z': np.float64(-2.1844775912673313)}",2025-10-11T02:42:57.337580,Axion-like
8.303249452667039,9.0952,,1.6624,0.4261,"{'x': np.float64(1.8632420176265327), 'y': np.float64(2.8594067899696984), 'z': np.float64(1.428802797935571)}",2025-10-11T02:42:57.337580,Axion-like
